,initials,line,condition,replicate,sex,individual,Mutant
5202,MP,Z461,F15,6,M,3,0
5203,MP,Z461,F15,6,M,4,0
5204,MP,Z461,F15,6,M,5,0
5205,MP,Z461,F5,1,F,1,0
5206,MP,Z461,F5,1,F,2,0
5207,MP,Z461,F5,1,M,1,0
5208,MP,Z461,F5,1,M,2,0
5209,MP,Z461,F5,1,M,3,0
5210,MP,Z461,F5,1,M,4,0
5211,MP,Z461,F5,1,M,5,0
5212,MP,Z461,F5,1,M,6,0
5213,MP,Z461,F5,1,M,7,0
5214,MP,Z461,F5,2,F,1,0
5215,MP,Z461,F5,2,F,2,0
5216,MP,Z461,F5,2,F,3,0
5217,MP,Z461,F5,2,M,1,0
5218,MP,Z461,F5,2,M,2,0
5219,MP,Z461,F5,3,F,1,0
5220,MP,Z461,F5,3,M,1,0
5221,MP,Z461,F5,3,M,2,0
5222,MP,Z461,F5,3,M,3,0
5223,MP,Z461,F5,4,F,1,0
5224,MP,Z461,F5,4,F,2,0
5225,MP,Z461,F5,4,F,3,0
5226,MP,Z461,F5,6,F,1,0
5227,MP,Z461,F5,6,F,2,0
5228,MP,Z461,T24,1,F,1,0
5229,MP,Z461,T24,1,F,2,1
5230,MP,Z461,T24,1,F,3,0
5231,MP,Z461,T24,1,F,4,0
5232,MP,Z461,T24,1,F,5,0
5233,MP,Z461,T24,1,F,6,0
5234,MP,Z461,T24,1,F,7,0
5235,MP,Z461,T24,1,F,8,0
5236,MP,Z461,T24,1,F,9,0
5237,MP,Z461,T24,1,F,10,0
5238,MP,Z461,T24,2,F,1,0
5239,MP,Z461,T24,2,F,2,0
5240,MP,Z461,T24,2,F,3,0
5241,MP,Z461,T24,2,F,4,0
5242,MP,Z461,T24,2,F,5,0
5243,MP,Z461,T24,2,F,6,0
5244,MP,Z461,T24,2,F,7,0
5245,MP,Z461,T24,2,F,8,0
5246,MP,Z461,T24,2,F,9,0
5247,MP,Z461,T24,2,F,10,0
5248,MP,Z461,T24,2,F,11,0
5249,MP,Z461,T24,2,F,12,0
5250,MP,Z461,T24,2,F,13,0
5251,MP,Z461,T24,2,F,14,0
5252,MP,Z461,T24,2,F,15,0
5253,MP,Z461,T24,2,F,16,0
5254,MP,Z461,T24,2,F,17,0
5255,MP,Z461,T24,2,F,18,0
5256,MP,Z461,T24,2,F,19,0
5257,MP,Z461,T24,2,F,20,0
5258,MP,Z461,T24,2,M,1,0
5259,MP,Z461,T24,2,M,2,0
5260,MP,Z461,T24,2,M,3,0
5261,MP,Z461,T24,2,M,4,0
5262,MP,Z461,T24,2,M,5,0
5263,MP,Z461,T24,2,M,6,0
5264,MP,Z461,T24,2,M,7,0
5265,MP,Z461,T24,2,M,8,0
5266,MP,Z461,T24,2,M,9,0
5267,MP,Z461,T24,2,M,10,0
5268,MP,Z461,T24,2,M,11,0
5269,MP,Z461,T24,2,M,12,0
5270,MP,Z461,T24,2,M,13,0
5271,MP,Z461,T24,3,F,1,0
5272,MP,Z461,T24,3,F,2,0
5273,MP,Z461,T24,3,F,3,0
5274,MP,Z461,T24,3,F,4,0
5275,MP,Z461,T24,3,F,5,0
5276,MP,Z461,T24,3,F,6,0
5277,MP,Z461,T24,3,F,7,0
5278,MP,Z461,T24,3,F,8,0
5279,MP,Z461,T24,3,F,9,0
5280,MP,Z461,T24,3,F,10,0
5281,MP,Z461,T24,3,F,11,0
5282,MP,Z461,T24,3,F,12,0
5283,MP,Z461,T24,3,F,13,0
5284,MP,Z461,T24,3,F,14,0
5285,MP,Z461,T24,3,M,1,0
5286,MP,Z461,T24,3,M,2,0
5287,MP,Z461,T24,3,M,3,0
5288,MP,Z461,T24,3,M,4,0
5289,MP,Z461,T24,3,M,5,0
5290,MP,Z461,T24,3,M,6,0
5291,MP,Z461,T24,3,M,7,0
5292,MP,Z461,T24,3,M,8,0
5293,MP,Z461,T24,3,M,9,0
5294,MP,Z461,T24,3,M,10,0
5295,MP,Z461,T24,3,M,11,0
5296,MP,Z461,T24,3,M,12,0
5297,MP,Z461,T24,3,M,13,0
5298,MP,Z461,T24,3,M,14,0
5299,MP,Z461,T24,3,M,15,0
5300,MP,Z461,T24,3,M,16,0
5301,MP,Z461,T24,3,M,17,0
5302,MP,Z461,T24,3,M,18,0
5303,MP,Z461,T28,1,F,1,0
5304,MP,Z461,T28,1,F,2,0
5305,MP,Z461,T28,1,F,3,0
5306,MP,Z461,T28,1,F,4,0
5307,MP,Z461,T28,1,F,5,0
5308,MP,Z461,T28,1,F,6,0
5309,MP,Z461,T28,1,F,7,0
5310,MP,Z461,T28,1,F,8,0
5311,MP,Z461,T28,1,F,9,0
5312,MP,Z461,T28,1,F,10,0
5313,MP,Z461,T28,1,F,11,0
5314,MP,Z461,T28,1,F,12,0
5315,MP,Z461,T28,1,M,1,0
5316,MP,Z461,T28,1,M,2,0
5317,MP,Z461,T28,1,M,3,0
5318,MP,Z461,T28,1,M,4,0
5319,MP,Z461,T28,1,M,5,0
5320,MP,Z461,T28,1,M,6,0
5321,MP,Z461,T28,1,M,7,0
5322,MP,Z461,T28,2,F,1,0
5323,MP,Z461,T28,2,F,2,0
5324,MP,Z461,T28,2,F,3,0
5325,MP,Z461,T28,2,F,4,0
5326,MP,Z461,T28,2,F,5,0
5327,MP,Z461,T28,2,F,6,0
5328,MP,Z461,T28,2,F,7,0
5329,MP,Z461,T28,2,F,8,0
5330,MP,Z461,T28,2,F,9,0
5331,MP,Z461,T28,2,F,10,0
5332,MP,Z461,T28,2,F,11,0
5333,MP,Z461,T28,2,F,12,0
5334,MP,Z461,T28,2,F,13,0
5335,MP,Z461,T28,2,F,14,0
5336,MP,Z461,T28,2,F,15,0
5337,MP,Z461,T28,2,F,16,0
5338,MP,Z461,T28,2,M,1,0
5339,MP,Z461,T28,2,M,2,0
5340,MP,Z461,T28,2,M,3,0
5341,MP,Z461,T28,2,M,4,0
5342,MP,Z461,T28,2,M,5,0
5343,MP,Z461,T28,2,M,6,0
5344,MP,Z461,T28,2,M,7,0
5345,MP,Z461,T28,2,M,8,0
5346,MP,Z461,T28,2,M,9,0
5347,MP,Z461,T28,2,M,10,0
5348,MP,Z461,T28,2,M,11,0
5349,MP,Z461,T28,2,M,12,0
5350,MP,Z461,T28,2,M,13,0
5351,MP,Z461,T28,3,F,1,0
5352,MP,Z461,T28,3,F,2,0
5353,MP,Z461,T28,3,F,3,0
5354,MP,Z461,T28,3,F,4,0
5355,MP,Z461,T28,3,F,5,0
5356,MP,Z461,T28,3,F,6,0
5357,MP,Z461,T28,3,F,7,0
5358,MP,Z461,T28,3,F,8,0
5359,MP,Z461,T28,3,F,9,0
5360,MP,Z461,T28,3,F,10,0
5361,MP,Z461,T28,3,F,11,0
5362,MP,Z461,T28,3,F,12,0
5363,MP,Z461,T28,3,F,13,0
5364,MP,Z461,T28,3,F,14,0
5365,MP,Z461,T28,3,F,15,0
5366,MP,Z461,T28,3,M,1,0
5367,MP,Z461,T28,3,M,2,0
6100,SD,Z186,F15,1,F,1,0
6101,SD,Z186,F15,1,F,2,0
6102,SD,Z186,F15,1,F,3,0
6103,SD,Z186,F15,1,M,1,0
6104,SD,Z186,F15,1,M,2,0
6105,SD,Z186,F15,1,M,3,0
6106,SD,Z186,F15,1,M,4,0
6107,SD,Z186,F15,1,M,5,0
6108,SD,Z186,F15,2,F,1,0
6109,SD,Z186,F15,2,F,2,0
6110,SD,Z186,F15,2,F,3,0
6111,SD,Z186,F15,2,F,4,0
6112,SD,Z186,F15,2,F,5,0
6113,SD,Z186,F15,2,F,6,0
6114,SD,Z186,F15,2,F,7,0
6115,SD,Z186,F15,2,F,8,0
6116,SD,Z186,F15,2,F,9,0
6117,SD,Z186,F15,2,F,10,0
6118,SD,Z186,F15,2,F,11,0
6119,SD,Z186,F15,2,F,12,0
6120,SD,Z186,F15,2,F,13,0
6121,SD,Z186,F15,2,F,14,0
6122,SD,Z186,F15,2,M,1,0
6123,SD,Z186,F15,2,M,2,0
6124,SD,Z186,F15,2,M,3,0
6125,SD,Z186,F15,2,M,4,0
6126,SD,Z186,F15,2,M,5,0
6127,SD,Z186,F15,2,M,6,0
6128,SD,Z186,F15,2,M,7,0
6129,SD,Z186,F15,2,M,8,0
6130,SD,Z186,F15,2,M,9,0
6131,SD,Z186,F15,2,M,10,0
6132,SD,Z186,F15,2,M,11,0
6133,SD,Z186,F15,3,F,1,0
6134,SD,Z186,F15,3,F,2,0
6135,SD,Z186,F15,3,F,3,0
6136,SD,Z186,F15,3,F,4,0
6137,SD,Z186,F15,3,F,5,0
6138,SD,Z186,F15,3,F,6,0
6139,SD,Z186,F15,3,M,1,0
6140,SD,Z186,F15,3,M,2,0
6141,SD,Z186,F15,3,M,3,0
6142,SD,Z186,F15,4,F,1,0
6143,SD,Z186,F15,4,F,2,0
6144,SD,Z186,F15,4,F,3,0
6145,SD,Z186,F15,4,F,4,0
6146,SD,Z186,F15,4,M,1,0
6147,SD,Z186,F15,4,M,2,0
6148,SD,Z186,F15,4,M,3,0
6149,SD,Z186,F15,4,M,4,0
6150,SD,Z186,F15,5,F,1,0
6151,SD,Z186,F15,5,F,2,0
6152,SD,Z186,F15,5,F,3,0
6153,SD,Z186,F15,5,F,4,0
6154,SD,Z186,F15,5,F,5,0
6155,SD,Z186,F15,5,F,6,0
6156,SD,Z186,F15,5,F,7,0
6157,SD,Z186,F15,5,M,1,0
6158,SD,Z186,F15,5,M,2,0
6159,SD,Z186,F15,5,M,3,0
6160,SD,Z186,F15,6,F,1,0
6161,SD,Z186,F15,6,F,2,0
6162,SD,Z186,F15,6,F,3,0
6163,SD,Z186,F15,6,F,4,0
6164,SD,Z186,F15,6,F,5,0
6165,SD,Z186,F15,6,F,6,0
6166,SD,Z186,F15,6,F,7,0
6167,SD,Z186,F15,6,M,1,0
6168,SD,Z186,F15,6,M,2,0
6169,SD,Z186,F15,6,M,3,0
6170,SD,Z186,F5,1,F,1,0
6171,SD,Z186,F5,3,F,1,0
6172,SD,Z186,F5,4,F,1,0
6173,SD,Z186,T18,1,F,1,0
6174,SD,Z186,T18,1,F,2,0
6175,SD,Z186,T18,1,F,3,0
6176,SD,Z186,T18,1,F,4,0
6177,SD,Z186,T18,1,F,5,0
6178,SD,Z186,T18,1,F,6,0
6179,SD,Z186,T18,1,F,7,0
6180,SD,Z186,T18,1,F,8,0
6181,SD,Z186,T18,1,F,9,0
6182,SD,Z186,T18,1,F,10,0
6183,SD,Z186,T18,1,F,11,0
6184,SD,Z186,T18,1,M,1,0
6185,SD,Z186,T18,1,M,2,0
6186,SD,Z186,T18,1,M,3,0
6187,SD,Z186,T18,1,M,4,0
6188,SD,Z186,T18,1,M,5,0
6189,SD,Z186,T18,2,F,1,0
6190,SD,Z186,T18,2,F,2,0
6191,SD,Z186,T18,2,F,3,0
6192,SD,Z186,T18,2,F,4,0
6193,SD,Z186,T18,2,F,5,0
6194,SD,Z186,T18,2,F,6,0
6195,SD,Z186,T18,2,F,7,0
6196,SD,Z186,T18,2,F,8,0
6197,SD,Z186,T18,2,M,1,0
6198,SD,Z186,T18,2,M,2,0
6199,SD,Z186,T18,2,M,3,0
6200,SD,Z186,T18,2,M,4,0
6201,SD,Z186,T18,2,M,5,0
6202,SD,Z186,T18,2,M,6,0
6203,SD,Z186,T18,2,M,7,0
6204,SD,Z186,T18,2,M,8,0
6205,SD,Z186,T18,2,M,9,0
6206,SD,Z186,T18,2,M,10,0
6207,SD,Z186,T18,2,M,11,0
6208,SD,Z186,T18,3,F,1,0
6209,SD,Z186,T18,3,F,2,0
6210,SD,Z186,T18,3,F,3,0
6211,SD,Z186,T18,3,F,4,0
6212,SD,Z186,T18,3,F,5,0
6213,SD,Z186,T18,3,F,6,0
6214,SD,Z186,T18,3,M,1,0
6215,SD,Z186,T18,3,M,2,0
6216,SD,Z186,T18,3,M,3,0
6217,SD,Z186,T18,3,M,4,0
6218,SD,Z186,T18,3,M,5,0
6219,SD,Z186,T18,3,M,6,0
6220,SD,Z186,T18,3,M,7,0
6221,SD,Z186,T18,3,M,8,0
6222,SD,Z186,T18,3,M,9,0
6223,SD,Z186,T18,3,M,10,0
6224,SD,Z186,T18,3,M,11,0
6225,SD,Z186,T18,4,F,1,0
6226,SD,Z186,T18,4,F,2,0
6227,SD,Z186,T18,4,F,3,0
6228,SD,Z186,T18,4,F,4,0
6229,SD,Z186,T18,4,F,5,0
6230,SD,Z186,T18,4,F,6,0
6231,SD,Z186,T18,4,F,7,0
6232,SD,Z186,T18,4,F,8,0
6233,SD,Z186,T18,4,F,9,0
6234,SD,Z186,T18,4,F,10,0
6235,SD,Z186,T18,4,F,11,0
6236,SD,Z186,T18,4,F,13,0
6237,SD,Z186,T18,4,F,14,0
6238,SD,Z186,T18,4,M,1,0
6239,SD,Z186,T18,4,M,2,0
6240,SD,Z186,T18,4,M,3,0
6241,SD,Z186,T18,4,M,4,0
6242,SD,Z186,T18,4,M,5,0
6243,SD,Z186,T18,4,M,6,0
6244,SD,Z186,T18,4,M,7,0
6245,SD,Z186,T18,4,M,8,0
6246,SD,Z186,T18,4,M,9,0
6247,SD,Z186,T18,4,M,10,0
6248,SD,Z186,T18,4,M,11,0
6249,SD,Z186,T18,4,M,12,0
6250,SD,Z186,T18,4,M,13,0
6251,SD,Z186,T24,2,M,1,0
6252,SD,Z186,T24,2,M,2,0
6253,SD,Z186,T24,2,M,3,0
6254,SD,Z186,T24,2,M,4,0
6255,SD,Z186,T24,3,F,1,0
6256,SD,Z186,T24,3,F,2,0
6257,SD,Z186,T24,3,F,3,0
6258,SD,Z186,T24,3,F,4,0
6259,SD,Z186,T24,3,F,5,0
6260,SD,Z186,T24,3,F,6,0
6261,SD,Z186,T24,3,F,7,0
6262,SD,Z186,T24,3,F,8,0
6263,SD,Z186,T24,3,F,9,0
6264,SD,Z186,T24,3,M,1,0
6265,SD,Z186,T24,3,M,2,0
6266,SD,Z186,T24,3,M,3,0
6267,SD,Z186,T24,3,M,4,0
6268,SD,Z186,T28,1,F,1,0
6269,SD,Z186,T28,1,F,2,0
6270,SD,Z186,T28,1,F,3,0
6271,SD,Z186,T28,1,F,4,0
6272,SD,Z186,T28,1,F,5,0
6273,SD,Z186,T28,1,F,6,0
6274,SD,Z186,T28,1,F,7,0
6275,SD,Z186,T28,1,F,8,0
6276,SD,Z186,T28,1,F,9,0
6277,SD,Z186,T28,1,F,10,0
6278,SD,Z186,T28,1,F,11,0
6279,SD,Z186,T28,1,F,12,0
6280,SD,Z186,T28,1,F,13,0
6281,SD,Z186,T28,1,M,1,0
6282,SD,Z186,T28,1,M,2,0
6283,SD,Z186,T28,1,M,3,0
6284,SD,Z186,T28,1,M,4,0
6285,SD,Z186,T28,1,M,5,0
6286,SD,Z186,T28,1,M,6,0
6287,SD,Z186,T28,1,M,7,0
6288,SD,Z186,T28,1,M,8,0
6289,SD,Z186,T28,1,M,9,0
6290,SD,Z186,T28,1,M,10,0
6291,SD,Z186,T28,1,M,11,0
6292,SD,Z186,T28,3,F,1,0
6293,SD,Z186,T28,3,F,2,0
6294,SD,Z186,T28,3,F,3,0
6295,SD,Z186,T28,3,F,4,0
6296,SD,Z186,T28,3,F,5,1
6297,SD,Z186,T28,3,F,6,0
6298,SD,Z186,T28,3,F,7,0
6299,SD,Z186,T28,3,F,8,0
6300,SD,Z186,T28,3,F,9,0
6301,SD,Z186,T28,3,F,10,0
6302,SD,Z186,T28,3,M,1,0
6303,SD,Z186,T28,3,M,2,0
6304,SD,Z186,T28,3,M,3,0
6305,SD,Z186,T28,3,M,4,0
6306,SD,Z186,T28,3,M,5,0
6307,SD,Z186,T28,3,M,6,0
6308,SD,Z186,T28,3,M,7,0
6309,SD,Z186,T28,3,M,8,0
6310,SD,Z186,T28,3,M,9,0
6311,SD,Z186,T28,3,M,10,0
6312,SD,Z186,T28,3,M,11,0
6313,SD,Z186,T28,3,M,12,0
